Step Id,Device_id,Name,Type,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Num
0,0,SparseAttnSharedkv,N/A,N/A,1790315216069471.788	,47.101,121.049000,20
0,0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1790315216069577.370	,0.960,58.399000,1
0,0,InplacePartialRotaryMul,N/A,N/A,1790315216069648.652	,5.320,70.540000,11
0,0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1790315216069729.953	,11.240,75.930000,40
0,0,hcom_alltoall__503_206_1,N/A,COMMUNICATION,1790315216069910.517	,12.520,169.260000,0
0,0,AivKernel,N/A,N/A,1790315216069910.517	,12.520,0.000000,8
0,0,aclnnTransposeBatchMatMul_TransposeBatchMatMul_TransposeBatchMatMul,N/A,N/A,1790315216070064.560	,31.900,141.480000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315216070290.164	,16.641,193.850000,20
0,0,hcom_reduceScatter__503_207_1,N/A,COMMUNICATION,1790315216070519.409	,12.720,212.609000,0
0,0,AivKernel,N/A,N/A,1790315216070519.409	,12.720,0.000000,8
0,0,HcPost,N/A,N/A,1790315216070876.656	,7.580,344.530000,11
0,0,HcPre,N/A,N/A,1790315216070994.718	,32.761,110.420000,20
0,0,RmsNorm,N/A,N/A,1790315216071068.260	,4.700,40.739000,11
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315216071207.583	,6.180,134.550000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315216071458.688	,12.280,245.070000,16
0,0,hcom_allGather__503_208_1,N/A,COMMUNICATION,1790315216071892.196	,10.781,421.220000,0
0,0,AivKernel,N/A,N/A,1790315216071892.196	,10.781,0.000000,8
0,0,hcom_allGather__503_209_1,N/A,COMMUNICATION,1790315216072180.982	,5.720,277.969000,0
0,0,AivKernel,N/A,N/A,1790315216072180.982	,5.720,0.000000,8
0,0,MoeGatingTopKHash,N/A,N/A,1790315216072453.428	,10.820,266.780000,30
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315216072526.569	,1.040,62.180000,1
0,0,aclnnIndex_IndexCheck_IndexCheck,N/A,N/A,1790315216072880.296	,10.600,352.710000,40
0,0,aclnnIndex_IndexAiCore_Index,N/A,N/A,1790315216072890.936	,7.840,0.150000,40
0,0,aclnnNeScalar_NotEqualAiCore_NotEqual,N/A,N/A,1790315216072920.537	,1.400,21.660000,1
0,0,aclnnMul_CastAiCore_Cast,N/A,N/A,1790315216072946.917	,0.960,25.100000,1
0,0,aclnnMul_MulAiCore_Mul,N/A,N/A,1790315216072948.577	,1.180,0.540000,1
0,0,aclnnMoeInitRoutingV3_MoeInitRoutingV3_MoeInitRoutingV3,N/A,N/A,1790315216073044.679	,33.661,95.070000,40
0,0,aclnnGroupedMatmulSwigluQuantWeightNzV2_GroupedMatmulSwigluQuantV2_GroupedMatmulSwigluQuantV2,N/A,N/A,1790315216073433.947	,150.363,355.589000,20
0,0,aclnnGroupedMatmulWeightNz_GroupedMatmul_GroupedMatmul,N/A,N/A,1790315216073727.933	,81.802,143.637000,20
0,0,aclnnAbs_AbsAiCore_Abs,N/A,N/A,1790315216073957.378	,1.080,147.698000,1
0,0,MoeTokenUnpermute,N/A,N/A,1790315216074057.300	,12.460,98.670000,40
0,0,hcom_reduceScatter__503_210_1,N/A,COMMUNICATION,1790315216074385.286	,12.520,315.540000,0
0,0,AivKernel,N/A,N/A,1790315216074385.286	,12.520,0.000000,8
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216074780.894	,3.900,383.230000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216075027.999	,24.160,243.100000,19
0,0,DequantSwigluQuant,N/A,N/A,1790315216075309.105	,5.360,256.840000,6
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216075559.530	,18.300,245.140000,16
0,0,aclnnAdd_AddAiCore_Add,N/A,N/A,1790315216075941.997	,7.560,364.200000,40
0,0,HcPost,N/A,N/A,1790315216076123.481	,7.420,173.940000,11
0,0,HcPre,N/A,N/A,1790315216076243.783	,31.561,112.830000,20
0,0,RmsNorm,N/A,N/A,1790315216076310.465	,5.720,35.189000,11
0,0,hcom_allGather__503_211_1,N/A,COMMUNICATION,1790315216076777.294	,10.400,461.030000,0
0,0,AivKernel,N/A,N/A,1790315216076777.294	,10.400,0.000000,8
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216076854.536	,4.020,66.850000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216076953.337	,15.481,94.730000,16
0,0,RmsNormDynamicQuant,N/A,N/A,1790315216077086.780	,6.680,118.019000,11
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216077180.462	,33.241,87.070000,19
0,0,triton_rms_kernel,N/A,N/A,1790315216077444.587	,13.341,230.759000,40
0,0,InplacePartialRotaryMul,N/A,N/A,1790315216077588.850	,5.280,130.909000,11
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216077718.353	,7.380,124.220000,21
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216077814.895	,14.540,89.370000,16
0,0,RmsNorm,N/A,N/A,1790315216077926.577	,9.440,96.960000,28
0,0,InplacePartialRotaryMul,N/A,N/A,1790315216078075.180	,11.160,139.310000,28
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315216078143.741	,26.401,57.340000,40
0,0,Compressor,N/A,N/A,1790315216078349.545	,42.001,179.349000,20
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315216078430.707	,15.720,39.249000,40
0,0,SparseAttnSharedkv,N/A,N/A,1790315216078570.270	,29.440,123.780000,20
0,0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1790315216078673.152	,1.160,73.560000,1
0,0,InplacePartialRotaryMul,N/A,N/A,1790315216078780.994	,5.160,106.590000,11
0,0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1790315216078862.956	,11.560,76.840000,40
0,0,hcom_alltoall__503_212_1,N/A,COMMUNICATION,1790315216079045.399	,12.861,170.940000,0
0,0,AivKernel,N/A,N/A,1790315216079045.399	,12.861,0.000000,8
0,0,aclnnTransposeBatchMatMul_TransposeBatchMatMul_TransposeBatchMatMul,N/A,N/A,1790315216079203.022	,33.881,144.639000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315216079432.407	,15.980,195.619000,20
0,0,hcom_reduceScatter__503_213_1,N/A,COMMUNICATION,1790315216079659.752	,12.460,211.270000,0
0,0,AivKernel,N/A,N/A,1790315216079659.752	,12.460,0.000000,8
0,0,HcPost,N/A,N/A,1790315216080006.018	,8.541,333.790000,11
0,0,HcPre,N/A,N/A,1790315216080129.821	,32.081,115.209000,20
0,0,RmsNorm,N/A,N/A,1790315216080196.482	,4.780,34.669000,11
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315216080348.285	,5.860,146.970000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315216080599.850	,11.221,245.640000,16
0,0,hcom_allGather__503_214_1,N/A,COMMUNICATION,1790315216081024.359	,10.940,413.279000,0
0,0,AivKernel,N/A,N/A,1790315216081024.359	,10.940,0.000000,8
0,0,hcom_allGather__503_215_1,N/A,COMMUNICATION,1790315216081316.985	,5.160,281.810000,0
0,0,AivKernel,N/A,N/A,1790315216081316.985	,5.160,0.000000,8
0,0,MoeGatingTopKHash,N/A,N/A,1790315216081588.590	,10.740,266.340000,30
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315216081649.851	,0.960,50.510000,1
0,0,aclnnIndex_IndexCheck_IndexCheck,N/A,N/A,1790315216082016.999	,11.040,366.290000,40
0,0,aclnnIndex_IndexAiCore_Index,N/A,N/A,1790315216082028.059	,11.020,0.000000,40
0,0,aclnnNeScalar_NotEqualAiCore_NotEqual,N/A,N/A,1790315216082050.719	,1.280,11.730000,1
0,0,aclnnMul_CastAiCore_Cast,N/A,N/A,1790315216082083.040	,1.100,30.970000,1
0,0,aclnnMul_MulAiCore_Mul,N/A,N/A,1790315216082093.700	,1.160,9.650000,1
0,0,aclnnMoeInitRoutingV3_MoeInitRoutingV3_MoeInitRoutingV3,N/A,N/A,1790315216082182.242	,29.601,87.340000,40
0,0,aclnnGroupedMatmulSwigluQuantWeightNzV2_GroupedMatmulSwigluQuantV2_GroupedMatmulSwigluQuantV2,N/A,N/A,1790315216082567.490	,101.582,355.649000,20
0,0,aclnnGroupedMatmulWeightNz_GroupedMatmul_GroupedMatmul,N/A,N/A,1790315216082869.896	,56.021,200.918000,20
0,0,aclnnAbs_AbsAiCore_Abs,N/A,N/A,1790315216083101.840	,1.200,175.729000,1
0,0,MoeTokenUnpermute,N/A,N/A,1790315216083204.262	,13.141,101.300000,40
0,0,AivKernel,N/A,N/A,1790315216083527.629	,11.940,310.359000,8
0,0,hcom_reduceScatter__503_216_1,N/A,COMMUNICATION,1790315216083527.629	,11.940,0.000000,0
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216083920.517	,3.920,380.810000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216084162.162	,20.360,237.830000,19
0,0,DequantSwigluQuant,N/A,N/A,1790315216084437.067	,5.020,254.390000,6
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216084688.732	,18.300,246.730000,16
0,0,aclnnAdd_AddAiCore_Add,N/A,N/A,1790315216085071.040	,7.640,363.950000,40
0,0,HcPost,N/A,N/A,1790315216085259.563	,7.361,180.860000,11
0,0,HcPre,N/A,N/A,1790315216085381.346	,31.100,114.389000,20
0,0,RmsNorm,N/A,N/A,1790315216085453.307	,5.020,40.900000,11
0,0,AivKernel,N/A,N/A,1790315216085929.457	,10.620,471.230000,8
0,0,hcom_allGather__503_217_1,N/A,COMMUNICATION,1790315216085929.457	,10.620,0.000000,0
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216086002.818	,3.900,62.630000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216086105.800	,17.041,99.100000,16
0,0,RmsNormDynamicQuant,N/A,N/A,1790315216086236.643	,7.020,113.959000,11
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216086329.625	,32.900,85.730000,19
0,0,triton_rms_kernel,N/A,N/A,1790315216086595.050	,13.020,232.600000,40
0,0,InplacePartialRotaryMul,N/A,N/A,1790315216086751.733	,5.100,143.730000,11
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216086894.996	,7.020,138.150000,21
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216086989.838	,13.880,87.730000,16
0,0,RmsNorm,N/A,N/A,1790315216087099.020	,10.140,95.370000,28
0,0,InplacePartialRotaryMul,N/A,N/A,1790315216087246.503	,9.000,137.360000,28
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315216087320.425	,25.700,65.000000,40
0,0,Compressor,N/A,N/A,1790315216087522.129	,53.581,176.050000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315216087619.971	,5.920,44.169000,16
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315216087665.752	,1.220,39.830000,3
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216087768.614	,2.740,101.530000,1
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315216087866.576	,19.000,95.260000,40
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315216087911.936	,1.100,26.500000,1
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315216087999.778	,18.181,86.650000,40
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216088107.740	,15.121,89.819000,16
0,0,InplacePartialRotaryMul,N/A,N/A,1790315216088224.103	,5.420,101.129000,11
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315216088304.044	,6.040,74.580000,18
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315216088336.185	,5.400,26.210000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315216088491.488	,9.900,149.850000,4
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315216088550.349	,0.880,48.850000,1
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216088623.611	,6.600,72.370000,5
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315216088670.912	,1.060,40.900000,1
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315216088718.673	,1.260,46.690000,1
0,0,VllmQuantLightningIndexer,N/A,N/A,1790315216088908.076	,77.202,187.990000,20
0,0,Compressor,N/A,N/A,1790315216089122.741	,58.281,137.548000,20
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315216089206.062	,18.681,24.969000,40
0,0,SparseAttnSharedkv,N/A,N/A,1790315216089349.865	,42.441,125.069000,20
0,0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1790315216089455.707	,1.180,63.559000,1
0,0,InplacePartialRotaryMul,N/A,N/A,1790315216089539.949	,5.080,83.070000,11
0,0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1790315216089613.270	,12.321,68.170000,40
0,0,hcom_alltoall__503_218_1,N/A,COMMUNICATION,1790315216089791.374	,13.460,165.679000,0
0,0,AivKernel,N/A,N/A,1790315216089791.374	,13.460,0.000000,8
0,0,aclnnTransposeBatchMatMul_TransposeBatchMatMul_TransposeBatchMatMul,N/A,N/A,1790315216089953.757	,35.301,149.040000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315216090182.562	,16.640,193.449000,20
0,0,hcom_reduceScatter__503_219_1,N/A,COMMUNICATION,1790315216090409.306	,12.201,210.110000,0
0,0,AivKernel,N/A,N/A,1790315216090409.306	,12.201,0.000000,8
0,0,HcPost,N/A,N/A,1790315216090758.493	,8.700,337.049000,11
0,0,HcPre,N/A,N/A,1790315216090877.976	,34.420,110.800000,20
0,0,RmsNorm,N/A,N/A,1790315216090950.057	,4.740,37.580000,11
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315216091096.680	,5.880,142.010000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315216091352.925	,12.640,250.370000,16
0,0,AivKernel,N/A,N/A,1790315216091778.534	,10.560,412.860000,8
0,0,hcom_allGather__503_220_1,N/A,COMMUNICATION,1790315216091778.534	,10.560,0.000000,0
0,0,hcom_allGather__503_221_1,N/A,COMMUNICATION,1790315216092070.120	,5.020,280.940000,0
0,0,AivKernel,N/A,N/A,1790315216092070.120	,5.020,0.000000,8
0,0,MoeGatingTopKHash,N/A,N/A,1790315216092345.225	,10.500,270.230000,30
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315216092416.486	,0.900,60.750000,1
0,0,aclnnIndex_IndexCheck_IndexCheck,N/A,N/A,1790315216092771.514	,11.380,354.100000,40
0,0,aclnnIndex_IndexAiCore_Index,N/A,N/A,1790315216092782.914	,7.900,0.120000,40
0,0,aclnnNeScalar_NotEqualAiCore_NotEqual,N/A,N/A,1790315216092800.554	,1.320,9.600000,1
0,0,aclnnMul_CastAiCore_Cast,N/A,N/A,1790315216092840.035	,0.960,38.180000,1
0,0,aclnnMul_MulAiCore_Mul,N/A,N/A,1790315216092841.655	,1.340,0.790000,1
0,0,aclnnMoeInitRoutingV3_MoeInitRoutingV3_MoeInitRoutingV3,N/A,N/A,1790315216092928.777	,28.340,85.660000,40
0,0,aclnnGroupedMatmulSwigluQuantWeightNzV2_GroupedMatmulSwigluQuantV2_GroupedMatmulSwigluQuantV2,N/A,N/A,1790315216093323.825	,121.722,366.660000,20
0,0,aclnnGroupedMatmulWeightNz_GroupedMatmul_GroupedMatmul,N/A,N/A,1790315216093611.950	,70.462,166.528000,20
0,0,aclnnAbs_AbsAiCore_Abs,N/A,N/A,1790315216093844.035	,1.120,161.538000,1
0,0,MoeTokenUnpermute,N/A,N/A,1790315216093946.797	,13.040,101.630000,40
0,0,AivKernel,N/A,N/A,1790315216094270.703	,12.101,310.960000,8
0,0,hcom_reduceScatter__503_222_1,N/A,COMMUNICATION,1790315216094270.703	,12.101,0.000000,0
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216094658.591	,3.900,375.649000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216094913.876	,19.001,251.600000,19
0,0,DequantSwigluQuant,N/A,N/A,1790315216095189.882	,5.320,256.999000,6
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216095441.467	,18.660,246.180000,16
0,0,aclnnAdd_AddAiCore_Add,N/A,N/A,1790315216095824.775	,7.980,364.590000,40
0,0,HcPost,N/A,N/A,1790315216096010.838	,7.240,178.020000,11
0,0,HcPre,N/A,N/A,1790315216096132.141	,32.280,114.260000,20
0,0,RmsNorm,N/A,N/A,1790315216096203.742	,4.960,39.220000,11
0,0,AivKernel,N/A,N/A,1790315216096663.151	,10.360,454.540000,8
0,0,hcom_allGather__503_223_1,N/A,COMMUNICATION,1790315216096663.151	,10.360,0.000000,0
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216096747.093	,4.000,73.390000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216096848.855	,17.020,97.750000,16
0,0,RmsNormDynamicQuant,N/A,N/A,1790315216096983.438	,7.280,117.730000,11
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216097077.740	,32.880,86.970000,19
0,0,triton_rms_kernel,N/A,N/A,1790315216097342.045	,13.540,231.370000,40
0,0,InplacePartialRotaryMul,N/A,N/A,1790315216097486.308	,5.080,130.710000,11
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216097626.471	,7.100,135.170000,21
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216097724.592	,13.841,90.900000,16
0,0,RmsNorm,N/A,N/A,1790315216097831.555	,10.060,93.159000,28
0,0,InplacePartialRotaryMul,N/A,N/A,1790315216097981.458	,9.780,139.940000,28
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315216098053.499	,26.721,62.220000,40
0,0,Compressor,N/A,N/A,1790315216098254.043	,40.721,173.779000,20
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315216098338.165	,16.580,43.529000,40
0,0,SparseAttnSharedkv,N/A,N/A,1790315216098480.188	,30.860,125.420000,20
0,0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1790315216098585.850	,0.980,74.640000,1
0,0,InplacePartialRotaryMul,N/A,N/A,1790315216098655.831	,5.440,69.020000,11
0,0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1790315216098753.973	,11.600,92.810000,40
0,0,AivKernel,N/A,N/A,1790315216098928.917	,12.700,163.400000,8
0,0,hcom_alltoall__503_224_1,N/A,COMMUNICATION,1790315216098928.917	,12.700,0.000000,0
0,0,aclnnTransposeBatchMatMul_TransposeBatchMatMul_TransposeBatchMatMul,N/A,N/A,1790315216099088.140	,33.140,146.550000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315216099318.144	,15.421,196.860000,20
0,0,AivKernel,N/A,N/A,1790315216099540.549	,12.160,206.829000,8
0,0,hcom_reduceScatter__503_225_1,N/A,COMMUNICATION,1790315216099540.549	,12.160,0.000000,0
0,0,HcPost,N/A,N/A,1790315216099882.816	,7.660,330.090000,11
0,0,HcPre,N/A,N/A,1790315216100002.718	,35.481,112.340000,20
0,0,RmsNorm,N/A,N/A,1790315216100073.899	,4.801,35.769000,11
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315216100218.222	,5.920,139.449000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315216100465.547	,12.261,241.330000,16
0,0,hcom_allGather__503_226_1,N/A,COMMUNICATION,1790315216100899.136	,10.620,421.489000,0
0,0,AivKernel,N/A,N/A,1790315216100899.136	,10.620,0.000000,8
0,0,AivKernel,N/A,N/A,1790315216101187.142	,5.140,277.380000,8
0,0,hcom_allGather__503_227_1,N/A,COMMUNICATION,1790315216101187.142	,5.140,0.000000,0
0,0,MoeGatingTopKHash,N/A,N/A,1790315216101462.167	,11.920,269.860000,30
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315216101520.628	,0.900,46.580000,1
0,0,aclnnIndex_IndexCheck_IndexCheck,N/A,N/A,1790315216101885.256	,10.540,363.600000,40
0,0,aclnnIndex_IndexAiCore_Index,N/A,N/A,1790315216101895.816	,7.840,0.000000,40
0,0,aclnnNeScalar_NotEqualAiCore_NotEqual,N/A,N/A,1790315216101914.436	,1.760,10.910000,1
0,0,aclnnMul_CastAiCore_Cast,N/A,N/A,1790315216101954.477	,0.940,38.240000,1
0,0,aclnnMul_MulAiCore_Mul,N/A,N/A,1790315216101956.477	,1.140,1.060000,1
0,0,aclnnMoeInitRoutingV3_MoeInitRoutingV3_MoeInitRoutingV3,N/A,N/A,1790315216102042.719	,28.420,85.110000,40
0,0,aclnnGroupedMatmulSwigluQuantWeightNzV2_GroupedMatmulSwigluQuantV2_GroupedMatmulSwigluQuantV2,N/A,N/A,1790315216102436.127	,147.483,365.080000,20
0,0,aclnnGroupedMatmulWeightNz_GroupedMatmul_GroupedMatmul,N/A,N/A,1790315216102735.813	,82.101,152.017000,20
0,0,aclnnAbs_AbsAiCore_Abs,N/A,N/A,1790315216102978.457	,1.200,160.649000,1
0,0,MoeTokenUnpermute,N/A,N/A,1790315216103068.599	,13.381,88.800000,40
0,0,AivKernel,N/A,N/A,1790315216103394.406	,12.000,312.619000,8
0,0,hcom_reduceScatter__503_228_1,N/A,COMMUNICATION,1790315216103394.406	,12.000,0.000000,0
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216103781.154	,4.380,374.750000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216104019.698	,21.001,234.120000,19
0,0,DequantSwigluQuant,N/A,N/A,1790315216104296.384	,4.980,255.749000,6
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216104551.129	,18.880,249.770000,16
0,0,aclnnAdd_AddAiCore_Add,N/A,N/A,1790315216104932.797	,7.500,362.620000,40
0,0,HcPost,N/A,N/A,1790315216105116.020	,7.300,175.750000,11
0,0,HcPre,N/A,N/A,1790315216105240.323	,30.980,116.950000,20
0,0,RmsNorm,N/A,N/A,1790315216105311.444	,4.780,40.270000,11
0,0,hcom_allGather__503_229_1,N/A,COMMUNICATION,1790315216105786.694	,10.320,470.470000,0
0,0,AivKernel,N/A,N/A,1790315216105786.694	,10.320,0.000000,8
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216105873.755	,3.880,76.680000,3
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216105973.717	,16.281,96.120000,16
0,0,RmsNormDynamicQuant,N/A,N/A,1790315216106103.820	,6.960,113.719000,11
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216106198.482	,34.680,87.790000,19
0,0,triton_rms_kernel,N/A,N/A,1790315216106463.307	,13.480,230.070000,40
0,0,InplacePartialRotaryMul,N/A,N/A,1790315216106608.730	,5.440,132.020000,11
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216106762.293	,7.080,148.060000,21
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216106855.475	,14.380,86.170000,16
0,0,RmsNorm,N/A,N/A,1790315216106966.817	,10.120,96.870000,28
0,0,InplacePartialRotaryMul,N/A,N/A,1790315216107113.900	,10.220,137.130000,28
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315216107187.782	,28.500,63.530000,40
0,0,Compressor,N/A,N/A,1790315216107395.826	,56.281,179.500000,20
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315216107492.788	,6.800,40.719000,16
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315216107535.169	,1.060,35.700000,3
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216107640.711	,3.160,104.440000,1
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315216107734.672	,18.181,90.840000,40
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315216107776.753	,0.920,23.819000,1
0,0,aclnnScatterNdUpdateSk_ScatterNdUpdateSkAiCore_ScatterNdUpdateSk,N/A,N/A,1790315216107867.755	,18.681,90.080000,40
0,0,aclnnQuantMatmulWeightNz_QuantBatchMatmulV3_QuantBatchMatmulV3,N/A,N/A,1790315216107974.717	,14.981,88.319000,16
0,0,InplacePartialRotaryMul,N/A,N/A,1790315216108089.400	,5.440,99.769000,11
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315216108161.421	,6.740,66.560000,18
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315216108205.722	,5.440,37.510000,40
0,0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1790315216108360.205	,11.440,149.060000,4
0,0,aclnnMuls_Muls_Muls,N/A,N/A,1790315216108415.166	,0.960,43.560000,1
0,0,aclnnDynamicQuantV2_DynamicQuant_DynamicQuant,N/A,N/A,1790315216108485.367	,6.601,69.040000,5
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315216108541.369	,0.900,49.399000,1
0,0,aclnnInplaceCopy_CastAiCore_Cast,N/A,N/A,1790315216108597.470	,1.040,55.350000,1
0,0,VllmQuantLightningIndexer,N/A,N/A,1790315216108781.033	,79.922,182.460000,20
0,0,Compressor,N/A,N/A,1790315216108996.338	,56.581,135.328000,20
